Country,Sex,Age_Group,Year,Ethnic_Group,Value
Malaysia,Male, 35 - 39,2007,Chinese,236
Malaysia,Male, 35 - 39,2007,Indians,66
Malaysia,Male, 35 - 39,2007,Other Malaysian,7
Malaysia,Male, 35 - 39,2007,Non-Malaysian Citizens,120
Malaysia,Male, 35 - 39,2008,Total Ethnic Group,965
Malaysia,Male, 35 - 39,2008,Bumiputera,102
Malaysia,Male, 35 - 39,2008,Malay,424
Malaysia,Male, 35 - 39,2008,Chinese,238
Malaysia,Male, 35 - 39,2008,Indians,66
Malaysia,Male, 35 - 39,2008,Other Malaysian,6
Malaysia,Male, 35 - 39,2008,Non-Malaysian Citizens,130
Malaysia,Male, 35 - 39,2009,Total Ethnic Group,988
Malaysia,Male, 35 - 39,2009,Bumiputera,103
Malaysia,Male, 35 - 39,2009,Malay,431
Malaysia,Male, 35 - 39,2009,Chinese,241
Malaysia,Male, 35 - 39,2009,Indians,67
Malaysia,Male, 35 - 39,2009,Other Malaysian,6
Malaysia,Male, 35 - 39,2009,Non-Malaysian Citizens,140
Malaysia,Male, 35 - 39,2010,Total Ethnic Group,1014
Malaysia,Male, 35 - 39,2010,Other Bumiputera,105
Malaysia,Male, 35 - 39,2010,Malay,441
Malaysia,Male, 35 - 39,2010,Chinese,243
Malaysia,Male, 35 - 39,2010,Indians,68
Malaysia,Male, 35 - 39,2010,Other Malaysian,5
Malaysia,Male, 35 - 39,2010,Non-Malaysian Citizens,152
Malaysia,Male, 35 - 39,2011,Total Ethnic Group,1029
Malaysia,Male, 35 - 39,2011,Other Bumiputera,105
Malaysia,Male, 35 - 39,2011,Malay,447
Malaysia,Male, 35 - 39,2011,Chinese,245
Malaysia,Male, 35 - 39,2011,Indians,69
Malaysia,Male, 35 - 39,2011,Other Malaysian,5
Malaysia,Male, 35 - 39,2011,Non-Malaysian Citizens,159
Malaysia,Male, 35 - 39,2012,Total Ethnic Group,1042
Malaysia,Male, 35 - 39,2012,Other Bumiputera,105
Malaysia,Male, 35 - 39,2012,Malay,452
Malaysia,Male, 35 - 39,2012,Chinese,245
Malaysia,Male, 35 - 39,2012,Indians,70
Malaysia,Male, 35 - 39,2012,Other Malaysian,5
Malaysia,Male, 35 - 39,2012,Non-Malaysian Citizens,165
Malaysia,Male, 35 - 39,2013,Total Ethnic Group,1075
Malaysia,Male, 35 - 39,2013,Bumiputera,566
Malaysia,Male, 35 - 39,2013,Chinese,245
Malaysia,Male, 35 - 39,2013,Indians,72
Malaysia,Male, 35 - 39,2013,Other Malaysian,5
Malaysia,Male, 35 - 39,2013,Non-Malaysian Citizens,187
Malaysia,Male, 35 - 39,2014,Total Ethnic Group,1105
Malaysia,Male, 35 - 39,2014,Bumiputera,581
Malaysia,Male, 35 - 39,2014,Chinese,247
Malaysia,Male, 35 - 39,2014,Indians,74
Malaysia,Male, 35 - 39,2014,Other Malaysian,6
Malaysia,Male, 35 - 39,2014,Non-Malaysian Citizens,197
Malaysia,Male, 35 - 39,2015,Total Ethnic Group,1139
Malaysia,Male, 35 - 39,2015,Bumiputera,603
Malaysia,Male, 35 - 39,2015,Chinese,250
Malaysia,Male, 35 - 39,2015,Indians,76
Malaysia,Male, 35 - 39,2015,Other Malaysian,6
Malaysia,Male, 35 - 39,2015,Non-Malaysian Citizens,204
Malaysia,Male, 35 - 39,2016,Total Ethnic Group,1180
Malaysia,Male, 35 - 39,2016,Bumiputera,632
Malaysia,Male, 35 - 39,2016,Chinese,253
Malaysia,Male, 35 - 39,2016,Indians,77
Malaysia,Male, 35 - 39,2016,Other Malaysian,7
Malaysia,Male, 35 - 39,2016,Non-Malaysian Citizens,210
Malaysia,Male, 35 - 39,2017,Total Ethnic Group,1226
Malaysia,Male, 35 - 39,2017,Bumiputera,667
Malaysia,Male, 35 - 39,2017,Chinese,258
Malaysia,Male, 35 - 39,2017,Indians,80
Malaysia,Male, 35 - 39,2017,Other Malaysian,8
Malaysia,Male, 35 - 39,2017,Non-Malaysian Citizens,214
Malaysia,Male, 35 - 39,2018,Total Ethnic Group,1274
Malaysia,Male, 35 - 39,2018,Bumiputera,705
Malaysia,Male, 35 - 39,2018,Chinese,262
Malaysia,Male, 35 - 39,2018,Indians,83
Malaysia,Male, 35 - 39,2018,Other Malaysian,8
Malaysia,Male, 35 - 39,2018,Non-Malaysian Citizens,215
Malaysia,Male, 35 - 39,2019,Total Ethnic Group,1304
Malaysia,Male, 35 - 39,2019,Bumiputera,741
Malaysia,Male, 35 - 39,2019,Chinese,266
Malaysia,Male, 35 - 39,2019,Indians,85
Malaysia,Male, 35 - 39,2019,Other Malaysian,9
Malaysia,Male, 35 - 39,2019,Non-Malaysian Citizens,203
Malaysia,Male, 35 - 39,2020,Total Ethnic Group,1325
Malaysia,Male, 35 - 39,2020,Bumiputera,770
Malaysia,Male, 35 - 39,2020,Chinese,268
Malaysia,Male, 35 - 39,2020,Indians,87
Malaysia,Male, 35 - 39,2020,Other Malaysian,10
Malaysia,Male, 35 - 39,2020,Non-Malaysian Citizens,191
Malaysia,Male, 40 - 44,1991,Total Ethnic Group,497
Malaysia,Male, 40 - 44,1991,Bumiputera,38
Malaysia,Male, 40 - 44,1991,Malay,221
Malaysia,Male, 40 - 44,1991,Chinese,168
Malaysia,Male, 40 - 44,1991,Indians,40
Malaysia,Male, 40 - 44,1991,Other Malaysian,6
Malaysia,Male, 40 - 44,1991,Non-Malaysian Citizens,24
Malaysia,Male, 40 - 44,1992,Total Ethnic Group,522
Malaysia,Male, 40 - 44,1992,Bumiputera,41
Malaysia,Male, 40 - 44,1992,Malay,234
Malaysia,Male, 40 - 44,1992,Chinese,174
Malaysia,Male, 40 - 44,1992,Indians,42
Malaysia,Male, 40 - 44,1992,Other Malaysian,6
Malaysia,Male, 40 - 44,1992,Non-Malaysian Citizens,27
Malaysia,Male, 40 - 44,1993,Total Ethnic Group,551
Malaysia,Male, 40 - 44,1993,Bumiputera,44
Malaysia,Male, 40 - 44,1993,Malay,249
Malaysia,Male, 40 - 44,1993,Chinese,180
Malaysia,Male, 40 - 44,1993,Indians,45
Malaysia,Male, 40 - 44,1993,Other Malaysian,6
Malaysia,Male, 40 - 44,1993,Non-Malaysian Citizens,29
Malaysia,Male, 40 - 44,1994,Total Ethnic Group,579
Malaysia,Male, 40 - 44,1994,Bumiputera,47
Malaysia,Male, 40 - 44,1994,Malay,262
Malaysia,Male, 40 - 44,1994,Chinese,186
Malaysia,Male, 40 - 44,1994,Indians,47
Malaysia,Male, 40 - 44,1994,Other Malaysian,6
Malaysia,Male, 40 - 44,1994,Non-Malaysian Citizens,31
Malaysia,Male, 40 - 44,1995,Total Ethnic Group,610
Malaysia,Male, 40 - 44,1995,Bumiputera,50
Malaysia,Male, 40 - 44,1995,Malay,277
Malaysia,Male, 40 - 44,1995,Chinese,193
Malaysia,Male, 40 - 44,1995,Indians,50
Malaysia,Male, 40 - 44,1995,Other Malaysian,6
Malaysia,Male, 40 - 44,1995,Non-Malaysian Citizens,34
Malaysia,Male, 40 - 44,1996,Total Ethnic Group,640
Malaysia,Male, 40 - 44,1996,Bumiputera,54
Malaysia,Male, 40 - 44,1996,Malay,291
Malaysia,Male, 40 - 44,1996,Chinese,200
Malaysia,Male, 40 - 44,1996,Indians,53
Malaysia,Male, 40 - 44,1996,Other Malaysian,7
Malaysia,Male, 40 - 44,1996,Non-Malaysian Citizens,37
Malaysia,Male, 40 - 44,1997,Total Ethnic Group,669
Malaysia,Male, 40 - 44,1997,Bumiputera,57
Malaysia,Male, 40 - 44,1997,Malay,304
Malaysia,Male, 40 - 44,1997,Chinese,206
Malaysia,Male, 40 - 44,1997,Indians,56
Malaysia,Male, 40 - 44,1997,Other Malaysian,7
Malaysia,Male, 40 - 44,1997,Non-Malaysian Citizens,40
Malaysia,Male, 40 - 44,1998,Total Ethnic Group,695
Malaysia,Male, 40 - 44,1998,Bumiputera,61
Malaysia,Male, 40 - 44,1998,Malay,315
Malaysia,Male, 40 - 44,1998,Chinese,211
Malaysia,Male, 40 - 44,1998,Indians,58
Malaysia,Male, 40 - 44,1998,Other Malaysian,7
Malaysia,Male, 40 - 44,1998,Non-Malaysian Citizens,43
Malaysia,Male, 40 - 44,1999,Total Ethnic Group,721
Malaysia,Male, 40 - 44,1999,Bumiputera,64
Malaysia,Male, 40 - 44,1999,Malay,326
Malaysia,Male, 40 - 44,1999,Chinese,216
Malaysia,Male, 40 - 44,1999,Indians,59
Malaysia,Male, 40 - 44,1999,Other Malaysian,8
Malaysia,Male, 40 - 44,1999,Non-Malaysian Citizens,47
Malaysia,Male, 40 - 44,2000,Total Ethnic Group,746
Malaysia,Male, 40 - 44,2000,Bumiputera,68
Malaysia,Male, 40 - 44,2000,Malay,337
Malaysia,Male, 40 - 44,2000,Chinese,221
Malaysia,Male, 40 - 44,2000,Indians,61
Malaysia,Male, 40 - 44,2000,Other Malaysian,8
Malaysia,Male, 40 - 44,2000,Non-Malaysian Citizens,52
Malaysia,Male, 40 - 44,2001,Total Ethnic Group,766
Malaysia,Male, 40 - 44,2001,Bumiputera,71
Malaysia,Male, 40 - 44,2001,Malay,345
Malaysia,Male, 40 - 44,2001,Chinese,223
Malaysia,Male, 40 - 44,2001,Indians,62
Malaysia,Male, 40 - 44,2001,Other Malaysian,8
Malaysia,Male, 40 - 44,2001,Non-Malaysian Citizens,58
Malaysia,Male, 40 - 44,2002,Total Ethnic Group,786
Malaysia,Male, 40 - 44,2002,Bumiputera,75
Malaysia,Male, 40 - 44,2002,Malay,354
Malaysia,Male, 40 - 44,2002,Chinese,224
Malaysia,Male, 40 - 44,2002,Indians,63
Malaysia,Male, 40 - 44,2002,Other Malaysian,8
Malaysia,Male, 40 - 44,2002,Non-Malaysian Citizens,63
Malaysia,Male, 40 - 44,2003,Total Ethnic Group,808
Malaysia,Male, 40 - 44,2003,Bumiputera,79
Malaysia,Male, 40 - 44,2003,Malay,363
Malaysia,Male, 40 - 44,2003,Chinese,226
Malaysia,Male, 40 - 44,2003,Indians,63
Malaysia,Male, 40 - 44,2003,Other Malaysian,7
Malaysia,Male, 40 - 44,2003,Non-Malaysian Citizens,68
Malaysia,Male, 40 - 44,2004,Total Ethnic Group,828
Malaysia,Male, 40 - 44,2004,Bumiputera,83
Malaysia,Male, 40 - 44,2004,Malay,373
Malaysia,Male, 40 - 44,2004,Chinese,229
Malaysia,Male, 40 - 44,2004,Indians,64
Malaysia,Male, 40 - 44,2004,Other Malaysian,7
Malaysia,Male, 40 - 44,2004,Non-Malaysian Citizens,73
Malaysia,Male, 40 - 44,2005,Total Ethnic Group,847
Malaysia,Male, 40 - 44,2005,Bumiputera,86
Malaysia,Male, 40 - 44,2005,Malay,382
Malaysia,Male, 40 - 44,2005,Chinese,231
Malaysia,Male, 40 - 44,2005,Indians,65
Malaysia,Male, 40 - 44,2005,Other Malaysian,7
Malaysia,Male, 40 - 44,2005,Non-Malaysian Citizens,76
Malaysia,Male, 40 - 44,2006,Total Ethnic Group,864
Malaysia,Male, 40 - 44,2006,Bumiputera,89
Malaysia,Male, 40 - 44,2006,Malay,390
Malaysia,Male, 40 - 44,2006,Chinese,233
Malaysia,Male, 40 - 44,2006,Indians,65
Malaysia,Male, 40 - 44,2006,Other Malaysian,7
Malaysia,Male, 40 - 44,2006,Non-Malaysian Citizens,79
Malaysia,Male, 40 - 44,2007,Total Ethnic Group,877
Malaysia,Male, 40 - 44,2007,Bumiputera,92
Malaysia,Male, 40 - 44,2007,Malay,397
Malaysia,Male, 40 - 44,2007,Chinese,234
Malaysia,Male, 40 - 44,2007,Indians,65
Malaysia,Male, 40 - 44,2007,Other Malaysian,7
Malaysia,Male, 40 - 44,2007,Non-Malaysian Citizens,83
Malaysia,Male, 40 - 44,2008,Total Ethnic Group,888
Malaysia,Male, 40 - 44,2008,Bumiputera,94
Malaysia,Male, 40 - 44,2008,Malay,401
Malaysia,Male, 40 - 44,2008,Chinese,235
Malaysia,Male, 40 - 44,2008,Indians,65
Malaysia,Male, 40 - 44,2008,Other Malaysian,6
Malaysia,Male, 40 - 44,2008,Non-Malaysian Citizens,87
Malaysia,Male, 40 - 44,2009,Total Ethnic Group,897
Malaysia,Male, 40 - 44,2009,Bumiputera,96
Malaysia,Male, 40 - 44,2009,Malay,405
Malaysia,Male, 40 - 44,2009,Chinese,235
Malaysia,Male, 40 - 44,2009,Indians,64
Malaysia,Male, 40 - 44,2009,Other Malaysian,6
Malaysia,Male, 40 - 44,2009,Non-Malaysian Citizens,92
Malaysia,Male, 40 - 44,2010,Total Ethnic Group,908
Malaysia,Male, 40 - 44,2010,Other Bumiputera,98
Malaysia,Male, 40 - 44,2010,Malay,408
Malaysia,Male, 40 - 44,2010,Chinese,235
Malaysia,Male, 40 - 44,2010,Indians,63
Malaysia,Male, 40 - 44,2010,Other Malaysian,5
Malaysia,Male, 40 - 44,2010,Non-Malaysian Citizens,100
Malaysia,Male, 40 - 44,2011,Total Ethnic Group,917
Malaysia,Male, 40 - 44,2011,Other Bumiputera,99
Malaysia,Male, 40 - 44,2011,Malay,411
Malaysia,Male, 40 - 44,2011,Chinese,235
Malaysia,Male, 40 - 44,2011,Indians,63
Malaysia,Male, 40 - 44,2011,Other Malaysian,5
Malaysia,Male, 40 - 44,2011,Non-Malaysian Citizens,104
Malaysia,Male, 40 - 44,2012,Total Ethnic Group,926
Malaysia,Male, 40 - 44,2012,Other Bumiputera,101
Malaysia,Male, 40 - 44,2012,Malay,415
Malaysia,Male, 40 - 44,2012,Chinese,236
Malaysia,Male, 40 - 44,2012,Indians,63
Malaysia,Male, 40 - 44,2012,Other Malaysian,5
Malaysia,Male, 40 - 44,2012,Non-Malaysian Citizens,107
Malaysia,Male, 40 - 44,2013,Total Ethnic Group,948
Malaysia,Male, 40 - 44,2013,Bumiputera,522
Malaysia,Male, 40 - 44,2013,Chinese,237
Malaysia,Male, 40 - 44,2013,Indians,64
Malaysia,Male, 40 - 44,2013,Other Malaysian,5
Malaysia,Male, 40 - 44,2013,Non-Malaysian Citizens,120
Malaysia,Male, 40 - 44,2014,Total Ethnic Group,961
Malaysia,Male, 40 - 44,2014,Bumiputera,529
Malaysia,Male, 40 - 44,2014,Chinese,238
Malaysia,Male, 40 - 44,2014,Indians,65
Malaysia,Male, 40 - 44,2014,Other Malaysian,5
Malaysia,Male, 40 - 44,2014,Non-Malaysian Citizens,124
Malaysia,Male, 40 - 44,2015,Total Ethnic Group,974
Malaysia,Male, 40 - 44,2015,Bumiputera,536
Malaysia,Male, 40 - 44,2015,Chinese,239
Malaysia,Male, 40 - 44,2015,Indians,66
Malaysia,Male, 40 - 44,2015,Other Malaysian,5
Malaysia,Male, 40 - 44,2015,Non-Malaysian Citizens,128
Malaysia,Male, 40 - 44,2016,Total Ethnic Group,988
Malaysia,Male, 40 - 44,2016,Bumiputera,543
Malaysia,Male, 40 - 44,2016,Chinese,241
Malaysia,Male, 40 - 44,2016,Indians,67
Malaysia,Male, 40 - 44,2016,Other Malaysian,5
Malaysia,Male, 40 - 44,2016,Non-Malaysian Citizens,132
Malaysia,Male, 40 - 44,2017,Total Ethnic Group,1000
Malaysia,Male, 40 - 44,2017,Bumiputera,550
Malaysia,Male, 40 - 44,2017,Chinese,242
Malaysia,Male, 40 - 44,2017,Indians,68
Malaysia,Male, 40 - 44,2017,Other Malaysian,6
Malaysia,Male, 40 - 44,2017,Non-Malaysian Citizens,135
Malaysia,Male, 40 - 44,2018,Total Ethnic Group,1012
Malaysia,Male, 40 - 44,2018,Bumiputera,558
Malaysia,Male, 40 - 44,2018,Chinese,243
Malaysia,Male, 40 - 44,2018,Indians,69
Malaysia,Male, 40 - 44,2018,Other Malaysian,6
Malaysia,Male, 40 - 44,2018,Non-Malaysian Citizens,136
Malaysia,Male, 40 - 44,2019,Total Ethnic Group,1022
Malaysia,Male, 40 - 44,2019,Bumiputera,572
Malaysia,Male, 40 - 44,2019,Chinese,245
Malaysia,Male, 40 - 44,2019,Indians,71
Malaysia,Male, 40 - 44,2019,Other Malaysian,6
Malaysia,Male, 40 - 44,2019,Non-Malaysian Citizens,128
Malaysia,Male, 40 - 44,2020,Total Ethnic Group,1041
Malaysia,Male, 40 - 44,2020,Bumiputera,594
Malaysia,Male, 40 - 44,2020,Chinese,247
Malaysia,Male, 40 - 44,2020,Indians,73
Malaysia,Male, 40 - 44,2020,Other Malaysian,7
Malaysia,Male, 40 - 44,2020,Non-Malaysian Citizens,121
Malaysia,Male, 45 - 49,1991,Total Ethnic Group,375
Malaysia,Male, 45 - 49,1991,Bumiputera,32
Malaysia,Male, 45 - 49,1991,Malay,166
Malaysia,Male, 45 - 49,1991,Chinese,131
Malaysia,Male, 45 - 49,1991,Indians,26
Malaysia,Male, 45 - 49,1991,Other Malaysian,5
Malaysia,Male, 45 - 49,1991,Non-Malaysian Citizens,16
Malaysia,Male, 45 - 49,1992,Total Ethnic Group,395
Malaysia,Male, 45 - 49,1992,Bumiputera,33
Malaysia,Male, 45 - 49,1992,Malay,175
Malaysia,Male, 45 - 49,1992,Chinese,137
Malaysia,Male, 45 - 49,1992,Indians,28
Malaysia,Male, 45 - 49,1992,Other Malaysian,5
Malaysia,Male, 45 - 49,1992,Non-Malaysian Citizens,17
Malaysia,Male, 45 - 49,1993,Total Ethnic Group,415
Malaysia,Male, 45 - 49,1993,Bumiputera,35
Malaysia,Male, 45 - 49,1993,Malay,184
Malaysia,Male, 45 - 49,1993,Chinese,143
Malaysia,Male, 45 - 49,1993,Indians,30
Malaysia,Male, 45 - 49,1993,Other Malaysian,5
Malaysia,Male, 45 - 49,1993,Non-Malaysian Citizens,18
Malaysia,Male, 45 - 49,1994,Total Ethnic Group,442
Malaysia,Male, 45 - 49,1994,Bumiputera,36
Malaysia,Male, 45 - 49,1994,Malay,196
Malaysia,Male, 45 - 49,1994,Chinese,152
Malaysia,Male, 45 - 49,1994,Indians,33
Malaysia,Male, 45 - 49,1994,Other Malaysian,5
Malaysia,Male, 45 - 49,1994,Non-Malaysian Citizens,19
Malaysia,Male, 45 - 49,1995,Total Ethnic Group,468
Malaysia,Male, 45 - 49,1995,Bumiputera,39
Malaysia,Male, 45 - 49,1995,Malay,208
Malaysia,Male, 45 - 49,1995,Chinese,159
Malaysia,Male, 45 - 49,1995,Indians,36
Malaysia,Male, 45 - 49,1995,Other Malaysian,5
Malaysia,Male, 45 - 49,1995,Non-Malaysian Citizens,21
Malaysia,Male, 45 - 49,1996,Total Ethnic Group,495
Malaysia,Male, 45 - 49,1996,Bumiputera,41
Malaysia,Male, 45 - 49,1996,Malay,221
Malaysia,Male, 45 - 49,1996,Chinese,167
Malaysia,Male, 45 - 49,1996,Indians,39
Malaysia,Male, 45 - 49,1996,Other Malaysian,5
Malaysia,Male, 45 - 49,1996,Non-Malaysian Citizens,23
Malaysia,Male, 45 - 49,1997,Total Ethnic Group,524
Malaysia,Male, 45 - 49,1997,Bumiputera,44
Malaysia,Male, 45 - 49,1997,Malay,235
Malaysia,Male, 45 - 49,1997,Chinese,174
Malaysia,Male, 45 - 49,1997,Indians,42
Malaysia,Male, 45 - 49,1997,Other Malaysian,5
Malaysia,Male, 45 - 49,1997,Non-Malaysian Citizens,25
Malaysia,Male, 45 - 49,1998,Total Ethnic Group,557
Malaysia,Male, 45 - 49,1998,Bumiputera,47
Malaysia,Male, 45 - 49,1998,Malay,251
Malaysia,Male, 45 - 49,1998,Chinese,182
Malaysia,Male, 45 - 49,1998,Indians,45
Malaysia,Male, 45 - 49,1998,Other Malaysian,6
Malaysia,Male, 45 - 49,1998,Non-Malaysian Citizens,26
Malaysia,Male, 45 - 49,1999,Total Ethnic Group,591
Malaysia,Male, 45 - 49,1999,Bumiputera,51
Malaysia,Male, 45 - 49,1999,Malay,267
Malaysia,Male, 45 - 49,1999,Chinese,190
Malaysia,Male, 45 - 49,1999,Indians,48
Malaysia,Male, 45 - 49,1999,Other Malaysian,6
Malaysia,Male, 45 - 49,1999,Non-Malaysian Citizens,29
Malaysia,Male, 45 - 49,2000,Total Ethnic Group,623
Malaysia,Male, 45 - 49,2000,Bumiputera,54
Malaysia,Male, 45 - 49,2000,Malay,282
Malaysia,Male, 45 - 49,2000,Chinese,198
Malaysia,Male, 45 - 49,2000,Indians,51
Malaysia,Male, 45 - 49,2000,Other Malaysian,7
Malaysia,Male, 45 - 49,2000,Non-Malaysian Citizens,31
Malaysia,Male, 45 - 49,2001,Total Ethnic Group,646
Malaysia,Male, 45 - 49,2001,Bumiputera,57
Malaysia,Male, 45 - 49,2001,Malay,293
Malaysia,Male, 45 - 49,2001,Chinese,202
Malaysia,Male, 45 - 49,2001,Indians,53
Malaysia,Male, 45 - 49,2001,Other Malaysian,7
Malaysia,Male, 45 - 49,2001,Non-Malaysian Citizens,34
Malaysia,Male, 45 - 49,2002,Total Ethnic Group,666
Malaysia,Male, 45 - 49,2002,Bumiputera,60
Malaysia,Male, 45 - 49,2002,Malay,303
Malaysia,Male, 45 - 49,2002,Chinese,206
Malaysia,Male, 45 - 49,2002,Indians,55
Malaysia,Male, 45 - 49,2002,Other Malaysian,7
Malaysia,Male, 45 - 49,2002,Non-Malaysian Citizens,36
Malaysia,Male, 45 - 49,2003,Total Ethnic Group,686
Malaysia,Male, 45 - 49,2003,Bumiputera,63
Malaysia,Male, 45 - 49,2003,Malay,313
Malaysia,Male, 45 - 49,2003,Chinese,209
Malaysia,Male, 45 - 49,2003,Indians,56
Malaysia,Male, 45 - 49,2003,Other Malaysian,7
Malaysia,Male, 45 - 49,2003,Non-Malaysian Citizens,39
Malaysia,Male, 45 - 49,2004,Total Ethnic Group,708
Malaysia,Male, 45 - 49,2004,Bumiputera,66
Malaysia,Male, 45 - 49,2004,Malay,322
Malaysia,Male, 45 - 49,2004,Chinese,213
Malaysia,Male, 45 - 49,2004,Indians,57
Malaysia,Male, 45 - 49,2004,Other Malaysian,7
Malaysia,Male, 45 - 49,2004,Non-Malaysian Citizens,42
Malaysia,Male, 45 - 49,2005,Total Ethnic Group,730
Malaysia,Male, 45 - 49,2005,Bumiputera,70
Malaysia,Male, 45 - 49,2005,Malay,333
Malaysia,Male, 45 - 49,2005,Chinese,216
Malaysia,Male, 45 - 49,2005,Indians,58
Malaysia,Male, 45 - 49,2005,Other Malaysian,7
Malaysia,Male, 45 - 49,2005,Non-Malaysian Citizens,46
Malaysia,Male, 45 - 49,2006,Total Ethnic Group,753
Malaysia,Male, 45 - 49,2006,Bumiputera,74
Malaysia,Male, 45 - 49,2006,Malay,343
Malaysia,Male, 45 - 49,2006,Chinese,219
Malaysia,Male, 45 - 49,2006,Indians,60
Malaysia,Male, 45 - 49,2006,Other Malaysian,7
Malaysia,Male, 45 - 49,2006,Non-Malaysian Citizens,50
Malaysia,Male, 45 - 49,2007,Total Ethnic Group,776
Malaysia,Male, 45 - 49,2007,Bumiputera,77
Malaysia,Male, 45 - 49,2007,Malay,354
Malaysia,Male, 45 - 49,2007,Chinese,223
Malaysia,Male, 45 - 49,2007,Indians,61
Malaysia,Male, 45 - 49,2007,Other Malaysian,7
Malaysia,Male, 45 - 49,2007,Non-Malaysian Citizens,54
Malaysia,Male, 45 - 49,2008,Total Ethnic Group,800
Malaysia,Male, 45 - 49,2008,Bumiputera,81
Malaysia,Male, 45 - 49,2008,Malay,366
Malaysia,Male, 45 - 49,2008,Chinese,227
Malaysia,Male, 45 - 49,2008,Indians,62
Malaysia,Male, 45 - 49,2008,Other Malaysian,6
Malaysia,Male, 45 - 49,2008,Non-Malaysian Citizens,57
Malaysia,Male, 45 - 49,2009,Total Ethnic Group,822
Malaysia,Male, 45 - 49,2009,Bumiputera,85
Malaysia,Male, 45 - 49,2009,Malay,376
Malaysia,Male, 45 - 49,2009,Chinese,231
Malaysia,Male, 45 - 49,2009,Indians,63
Malaysia,Male, 45 - 49,2009,Other Malaysian,6
Malaysia,Male, 45 - 49,2009,Non-Malaysian Citizens,60
Malaysia,Male, 45 - 49,2010,Total Ethnic Group,840
Malaysia,Male, 45 - 49,2010,Other Bumiputera,88
Malaysia,Male, 45 - 49,2010,Malay,386
Malaysia,Male, 45 - 49,2010,Chinese,234
Malaysia,Male, 45 - 49,2010,Indians,64
Malaysia,Male, 45 - 49,2010,Other Malaysian,5
Malaysia,Male, 45 - 49,2010,Non-Malaysian Citizens,64
Malaysia,Male, 45 - 49,2011,Total Ethnic Group,851
Malaysia,Male, 45 - 49,2011,Other Bumiputera,91
Malaysia,Male, 45 - 49,2011,Malay,391
Malaysia,Male, 45 - 49,2011,Chinese,235
Malaysia,Male, 45 - 49,2011,Indians,64
Malaysia,Male, 45 - 49,2011,Other Malaysian,5
Malaysia,Male, 45 - 49,2011,Non-Malaysian Citizens,67
Malaysia,Male, 45 - 49,2012,Total Ethnic Group,856
Malaysia,Male, 45 - 49,2012,Other Bumiputera,92
Malaysia,Male, 45 - 49,2012,Malay,393
Malaysia,Male, 45 - 49,2012,Chinese,234
Malaysia,Male, 45 - 49,2012,Indians,63
Malaysia,Male, 45 - 49,2012,Other Malaysian,5
Malaysia,Male, 45 - 49,2012,Non-Malaysian Citizens,69
Malaysia,Male, 45 - 49,2013,Total Ethnic Group,863
Malaysia,Male, 45 - 49,2013,Bumiputera,488
Malaysia,Male, 45 - 49,2013,Chinese,232
Malaysia,Male, 45 - 49,2013,Indians,62
Malaysia,Male, 45 - 49,2013,Other Malaysian,5
Malaysia,Male, 45 - 49,2013,Non-Malaysian Citizens,76
Malaysia,Male, 45 - 49,2014,Total Ethnic Group,866
Malaysia,Male, 45 - 49,2014,Bumiputera,490
Malaysia,Male, 45 - 49,2014,Chinese,231
Malaysia,Male, 45 - 49,2014,Indians,62
Malaysia,Male, 45 - 49,2014,Other Malaysian,5
Malaysia,Male, 45 - 49,2014,Non-Malaysian Citizens,79
Malaysia,Male, 45 - 49,2015,Total Ethnic Group,869
Malaysia,Male, 45 - 49,2015,Bumiputera,493
Malaysia,Male, 45 - 49,2015,Chinese,230
Malaysia,Male, 45 - 49,2015,Indians,61
Malaysia,Male, 45 - 49,2015,Other Malaysian,5
Malaysia,Male, 45 - 49,2015,Non-Malaysian Citizens,80
Malaysia,Male, 45 - 49,2016,Total Ethnic Group,874
Malaysia,Male, 45 - 49,2016,Bumiputera,496
Malaysia,Male, 45 - 49,2016,Chinese,230
Malaysia,Male, 45 - 49,2016,Indians,60
Malaysia,Male, 45 - 49,2016,Other Malaysian,5
Malaysia,Male, 45 - 49,2016,Non-Malaysian Citizens,82
Malaysia,Male, 45 - 49,2017,Total Ethnic Group,881
Malaysia,Male, 45 - 49,2017,Bumiputera,502
Malaysia,Male, 45 - 49,2017,Chinese,231
Malaysia,Male, 45 - 49,2017,Indians,61
Malaysia,Male, 45 - 49,2017,Other Malaysian,5
